(235,(1012.9452,(1013.7557,1010.4724,4.2010155)))
(236,(1012.4375,(1013.81134,1010.4724,4.2722387)))
(237,(1012.2898,(1013.867,1010.4724,4.3434625)))
(238,(1012.25,(1013.92267,1010.4724,4.4146857)))
(239,(1012.44995,(1013.97833,1010.4724,4.4859095)))
(240,(1012.5999,(1014.034,1010.4724,4.5571327)))
(241,(1012.74677,(1014.08966,1010.4724,4.6283565)))
(242,(1012.69434,(1014.1453,1010.4724,4.6995797)))
(243,(1012.6467,(1014.201,1010.4724,4.7708035)))
(244,(1012.6843,(1014.25665,1010.4724,4.8420267)))
(245,(1012.6644,(1014.3123,1010.4724,4.9132504)))
(246,(1012.8108,(1014.368,1010.4724,4.9844737)))
(247,(1011.44885,(1014.42365,1010.4724,5.0556974)))
(248,(1011.17786,(1014.4793,1010.4724,5.1269207)))
(249,(1010.95105,(1014.535,1010.4724,5.1981444)))
(250,(1010.0525,(1010.074,1011.75226,-4.0461116)))
(251,(1010.5508,(1010.09546,1011.75226,-3.9943159)))
(252,(1010.4531,(1010.11694,1011.75226,-3.94252)))
(253,(1010.6,(1010.1384,1011.75226,-3.8907242)))
(254,(1010.40625,(1010.1599,1011.75226,-3.8389282)))
(255,(1010.75,(1010.1814,1011.75226,-3.7871323)))
(256,(1010.1,(1010.2029,1011.75226,-3.7353365)))
(257,(1010.0034,(1010.22437,1011.75226,-3.6835406)))
(258,(1010.21765,(1010.24585,1011.75226,-3.6317446)))
(259,(1010.17615,(1010.26733,1011.75226,-3.579949)))
(260,(1010.0584,(1010.2888,1011.75226,-3.528153)))
(261,(1010.91125,(1010.3103,1011.75226,-3.476357)))
(262,(1010.59375,(1010.3318,1011.75226,-3.4245613)))
(263,(1010.82495,(1010.3533,1011.75226,-3.3727653)))
(264,(1011.20935,(1010.37476,1011.75226,-3.3209693)))
(265,(1011.2194,(1010.39624,1011.75226,-3.2691736)))
(266,(1011.2788,(1010.4177,1011.75226,-3.2173777)))
(267,(1011.6254,(1010.4392,1011.75226,-3.1655817)))
(268,(1011.35486,(1010.4607,1011.75226,-3.113786)))
(269,(1011.35425,(1010.4822,1011.75226,-3.06199)))
(270,(1011.35,(1010.50366,1011.75226,-3.010194)))
(271,(1011.325,(1010.52515,1011.75226,-2.9583983)))
(272,(1011.53394,(1010.54663,1011.75226,-2.9066024)))
(273,(1011.1,(1010.5681,1011.75226,-2.8548064)))
(274,(1011.1327,(1010.5896,1011.75226,-2.8030107)))
(275,(1010.75,(1010.7078,1011.5952,-2.494124)))
(276,(1010.2001,(1010.66565,1011.5952,-2.612663)))
(277,(1010.5,(1010.6235,1011.5952,-2.7312021)))
(278,(1010.5375,(1010.5813,1011.5952,-2.8497412)))
(279,(1010.7509,(1010.5391,1011.5952,-2.9682803)))
(280,(1010.44995,(1010.49695,1011.5952,-3.0868194)))
(281,(1010.6003,(1010.4548,1011.5952,-3.2053585)))
(282,(1010.3625,(1010.4126,1011.5952,-3.3238976)))
(283,(1010.08685,(1010.3704,1011.5952,-3.4424367)))
(284,(1010.2625,(1010.32825,1011.5952,-3.5609758)))
(285,(1010.1953,(1010.2861,1011.5952,-3.6795146)))
(286,(1010.38074,(1010.2439,1011.5952,-3.7980537)))
(287,(1010.06323,(1010.2017,1011.5952,-3.9165928)))
(288,(1010.3999,(1010.15955,1011.5952,-4.035132)))
(289,(1010.75037,(1010.1174,1011.5952,-4.1536713)))
(290,(1010.7992,(1010.07526,1011.5952,-4.2720385)))
(291,(1010.5999,(1010.03314,1011.5952,-4.390406)))
(292,(1010.81067,(1009.991,1011.5952,-4.508774)))
(293,(1010.58124,(1009.9489,1011.5952,-4.627141)))
(294,(1010.39417,(1009.9068,1011.5952,-4.7455087)))
(295,(1010.79395,(1009.8647,1011.5952,-4.8638763)))
(296,(1011.02386,(1009.8226,1011.5952,-4.982244)))
(297,(1010.8003,(1009.78046,1011.5952,-5.100611)))
(298,(1010.9563,(1009.73834,1011.5952,-5.218979)))
(299,(1010.5,(1009.6962,1011.5952,-5.3373466)))
(300,(1010.4875,(1010.4784,1010.6745,-0.3954698)))
(301,(1010.5993,(1010.4693,1010.6745,-0.41380936)))
(302,(1010.85,(1010.4602,1010.6745,-0.4321489)))
(303,(1010.9066,(1010.4511,1010.6745,-0.45048848)))
(304,(1010.8496,(1010.442,1010.6745,-0.46882802)))
(305,(1010.61206,(1010.4329,1010.6745,-0.4871676)))
(306,(1010.5499,(1010.4238,1010.6745,-0.5055072)))
(307,(1010.025,(1010.41473,1010.6745,-0.5238467)))
(308,(1010.0998,(1010.40564,1010.6745,-0.54218626)))
(309,(1010.05066,(1010.39655,1010.6745,-0.56052583)))
(310,(1010.0437,(1010.38745,1010.6745,-0.5788654)))
(311,(1009.55206,(1010.37836,1010.6745,-0.5972049)))
(312,(1009.9375,(1010.36926,1010.6745,-0.6155445)))
(313,(1009.9375,(1010.36017,1010.6745,-0.6338841)))
(314,(1010.0,(1010.3511,1010.6745,-0.6522236)))
(315,(1010.37415,(1010.342,1010.6745,-0.67056316)))
(316,(1011.1377,(1010.3329,1010.6745,-0.68890274)))
(317,(1011.11707,(1010.3238,1010.6745,-0.7072423)))
(318,(1011.94855,(1010.3147,1010.6745,-0.7255818)))
(319,(1012.1633,(1010.3056,1010.6745,-0.7439214)))
(320,(1011.40607,(1010.2965,1010.6745,-0.762261)))
(321,(1011.6714,(1010.2874,1010.6745,-0.78060055)))
(322,(1011.45026,(1010.2783,1010.6745,-0.79894006)))
(323,(1011.50037,(1010.2692,1010.6745,-0.81727964)))
(324,(1011.34937,(1010.26013,1010.6745,-0.8356192)))
(325,(1010.9227,(1010.9265,1010.64307,0.5384084)))
(326,(1009.82495,(1010.9303,1010.64307,0.5455964)))
(327,(1009.69293,(1010.9341,1010.64307,0.5527845)))
